house,state,work_type,work_id,ida,mp,constituency,district,fy,exp_date_str,vendor,pay_status,amount
LOK_SABHA,Odisha,Construction of community centers and community halls,WS/MP370/2024-2025/145537,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA),Shri Jual Oram (2024-2029),Sundaragada,Sundaragada,2024-2025,31-Aug-2026,MEMBER SECY OB AND OC WWB BBSR,Payment In-Progress,2000.0
LOK_SABHA,Bihar,Construction of common work sheds/ common covered sitting area,WS/MP555/2025-2026/155658,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),Sunil Kumar  (2024-2029),PASHCHIM CHAMPARAN,PASHCHIM CHAMPARAN,2025-2026,09-Sep-2026,ASSISTANT ENGINEER MPLADS VALMIKINAGAR,Payment In-Progress,397906.0
LOK_SABHA,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP380/2026-2027/273248,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),Shri Amar Singh (2024-2029),LUDHIANA,LUDHIANA,2026-2027,09-Sep-2026,amar nath bagli kalan,Payment In-Progress,35562.0
LOK_SABHA,Punjab,Construction of footpaths and pedestrian ways,WS/MP18155/2025-2026/247629,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),DR. RAJ KUMAR CHABBEWAL (2024-2029),HOSHIARPUR,HOSHIARPUR,2025-2026,07-Sep-2026,MS LOVELY ENTERPRISES,Payment In-Progress,45600.0
LOK_SABHA,Punjab,Construction of footpaths and pedestrian ways,WS/MP18155/2025-2026/247629,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),DR. RAJ KUMAR CHABBEWAL (2024-2029),HOSHIARPUR,HOSHIARPUR,2025-2026,07-Sep-2026,MS LOVELY ENTERPRISES,Payment In-Progress,45600.0
LOK_SABHA,Kerala,Lighting of public spaces,WS/MP18305/2026-2027/287608,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),E.T. MOHAMMED BASHEER (2024-2029),MALAPPURAM,MALAPPURAM,2026-2027,09-Sep-2026,ALLUMINA ELECTRONICS,Payment In-Progress,173006.0
LOK_SABHA,Bihar,Construction of buildings for community cultural activities,WS/MP416/2026-2027/289310,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Ashok Kumar Yadav  (2024-2029),MADHUBANI,MADHUBANI,2026-2027,10-Sep-2026,ASST ENG BENIPATTI VIDHANSABHA,Payment In-Progress,668510.0
LOK_SABHA,Kerala,Lighting of public spaces,WS/MP346/2025-2026/206480,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),Adv Adoor Prakash  (2024-2029),THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,2025-2026,05-Sep-2026,ALLUMINA ELECTRONICS,Payment In-Progress,242517.0
LOK_SABHA,Kerala,Purchase of vans and buses for educational institutions,WS/MP18095/2026-2027/246711,ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA),K. C VENUGOPAL (2024-2029),ALAPPUZHA,ALAPPUZHA,2026-2027,03-Sep-2026,TATA MOTORS,Payment In-Progress,1601555.0
LOK_SABHA,Kerala,Purchase of vans and buses for educational institutions,WS/MP18423/2026-2027/290194,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Priyanka Gandhi Vadra (2024-2029),MALAPPURAM,MALAPPURAM,2026-2027,16-Sep-2026,SML ISUZU LTD,Payment In-Progress,2277600.0
LOK_SABHA,Kerala,Purchase of vans and buses for educational institutions,WS/MP18423/2026-2027/290251,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Priyanka Gandhi Vadra (2024-2029),MALAPPURAM,MALAPPURAM,2026-2027,16-Sep-2026,SML ISUZU LTD,Payment In-Progress,1916720.0
LOK_SABHA,Kerala,Purchase of vans and buses for educational institutions,WS/MP18423/2026-2027/290213,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Priyanka Gandhi Vadra (2024-2029),MALAPPURAM,MALAPPURAM,2026-2027,16-Sep-2026,SML ISUZU LTD,Payment In-Progress,1768000.0
LOK_SABHA,Kerala,Purchase of vans and buses for educational institutions,WS/MP18423/2026-2027/290192,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Priyanka Gandhi Vadra (2024-2029),MALAPPURAM,MALAPPURAM,2026-2027,16-Sep-2026,SML ISUZU LTD,Payment In-Progress,2277600.0
LOK_SABHA,Kerala,Purchase of vans and buses for educational institutions,WS/MP18423/2026-2027/290252,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Priyanka Gandhi Vadra (2024-2029),MALAPPURAM,MALAPPURAM,2026-2027,16-Sep-2026,SML ISUZU LTD,Payment In-Progress,1916720.0
LOK_SABHA,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP18314/2026-2027/269319,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER (2024-2029),BARNALA,BARNALA,2026-2027,13-Sep-2026,ISHWAR Steel Industries,Payment In-Progress,48678.0
LOK_SABHA,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP18314/2026-2027/269319,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER (2024-2029),BARNALA,BARNALA,2026-2027,13-Sep-2026,ISHWAR Steel Industries,Payment In-Progress,126322.0
LOK_SABHA,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18072/2026-2027/277322,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,150000.0
LOK_SABHA,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18072/2026-2027/275551,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,200000.0
LOK_SABHA,Jharkhand,Providing drains and gutters for public drainage,WS/MP18072/2026-2027/276179,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,125000.0
LOK_SABHA,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18072/2026-2027/291953,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,200000.0
LOK_SABHA,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18072/2026-2027/291945,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,150000.0
LOK_SABHA,Jharkhand,Construction of footpaths and pedestrian ways,WS/MP18072/2026-2027/291946,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,140000.0
LOK_SABHA,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18072/2026-2027/292866,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,150000.0
LOK_SABHA,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18072/2026-2027/292867,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,150000.0
LOK_SABHA,Jharkhand,Construction of common work sheds/ common covered sitting area,WS/MP18072/2026-2027/292874,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,175000.0
LOK_SABHA,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18072/2026-2027/283710,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,200000.0
LOK_SABHA,Jharkhand,Construction of public staircase/ stair ghat for public convenience,WS/MP18072/2026-2027/292834,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,125000.0
LOK_SABHA,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18072/2026-2027/292872,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,100000.0
LOK_SABHA,Jharkhand,Providing drains and gutters for public drainage,WS/MP18072/2026-2027/292873,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,75000.0
LOK_SABHA,Jharkhand,Construction of common work sheds/ common covered sitting area,WS/MP18072/2026-2027/273084,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,225000.0
LOK_SABHA,Jharkhand,Construction of common work sheds/ common covered sitting area,WS/MP18072/2026-2027/292869,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,175000.0
LOK_SABHA,Jharkhand,Construction of footpaths and pedestrian ways,WS/MP18072/2026-2027/292870,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,175000.0
LOK_SABHA,Jharkhand,Construction of common work sheds/ common covered sitting area,WS/MP18072/2026-2027/292835,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,175000.0
LOK_SABHA,Jharkhand,Construction of public staircase/ stair ghat for public convenience,WS/MP18072/2026-2027/292871,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,150000.0
LOK_SABHA,Jharkhand,Construction of public staircase/ stair ghat for public convenience,WS/MP18072/2026-2027/292830,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,125000.0
LOK_SABHA,Jharkhand,Providing supply pipelines for drinking water,WS/MP18072/2026-2027/296342,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,200000.0
LOK_SABHA,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18072/2026-2027/292829,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,02-Sep-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,200000.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18324/2025-2026/151103,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),BHARATBHAI MANUBHAI SUTARIYA (2024-2029),AMRELI,AMRELI,2025-2026,02-Sep-2026,HADIDA GRAM PANCHAYAT,Payment In-Progress,300000.0
LOK_SABHA,Punjab,Purchase of mobile water tankers,WS/MP18311/2026-2027/287163,S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),MALVINDER SINGH KANG (2024-2029),S.A.S Nagar,S.A.S Nagar,2026-2027,10-Aug-2026,DASHMESH ENGG WORKS,Payment In-Progress,350000.0
LOK_SABHA,West Bengal,Construction of stadiums,WS/MP18272/2026-2027/222318,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),KALIPADA SAREN (2024-2029),Paschim Medinipur,Paschim Medinipur,2026-2027,17-Aug-2026,RAJAT SUBHRA MANDAL,Payment In-Progress,4881631.0
LOK_SABHA,Jharkhand,Construction of footpaths and pedestrian ways,WS/MP18072/2026-2027/283708,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,140000.0
LOK_SABHA,Jharkhand,Construction of public staircase/ stair ghat for public convenience,WS/MP18072/2026-2027/273078,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,165000.0
LOK_SABHA,Jharkhand,Construction of community centers and community halls,WS/MP18072/2026-2027/261891,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,375000.0
LOK_SABHA,Jharkhand,Construction of footpaths and pedestrian ways,WS/MP18072/2026-2027/277323,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,190000.0
LOK_SABHA,Jharkhand,Construction of common work sheds/ common covered sitting area,WS/MP18072/2026-2027/277325,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,175000.0
LOK_SABHA,Jharkhand,Construction of common work sheds/ common covered sitting area,WS/MP18072/2026-2027/277324,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,225000.0
LOK_SABHA,Jharkhand,Construction of footpaths and pedestrian ways,WS/MP18072/2026-2027/276178,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,85000.0
LOK_SABHA,Jharkhand,Construction of community centers and community halls,WS/MP18072/2026-2027/276176,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,375000.0
LOK_SABHA,Jharkhand,Construction of public staircase/ stair ghat for public convenience,WS/MP18072/2026-2027/273079,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,165000.0
LOK_SABHA,Jharkhand,Construction of public staircase/ stair ghat for public convenience,WS/MP18072/2026-2027/273080,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),DULU MAHATO (2024-2029),DHANBAD,DHANBAD,2026-2027,31-Aug-2026,BIRENDRA KUMAR MAHATO,Payment In-Progress,165000.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP856/2025-2026/231387,LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),Rajnath Singh (2024-2029),LUCKNOW,LUCKNOW,2025-2026,08-Aug-2026,MRK CONSTRUCTIONS,Payment In-Progress,133800.0
LOK_SABHA,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP18314/2025-2026/256967,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER (2024-2029),BARNALA,BARNALA,2025-2026,26-Aug-2026,Sidhu Cement Store Fatehgarh Channa,Payment In-Progress,44630.0
LOK_SABHA,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP18314/2025-2026/256967,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER (2024-2029),BARNALA,BARNALA,2025-2026,26-Aug-2026,Sidhu Cement Store Fatehgarh Channa,Payment In-Progress,17920.0
LOK_SABHA,Uttar Pradesh,Lighting of public spaces,WS/MP18210/2026-2027/258733,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),VIRENDRA SINGH (2024-2029),VARANASI,VARANASI,2026-2027,17-Sep-2026,Aaradhya Enterprises,Payment In-Progress,484443.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295977,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,1366277.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295975,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,1061290.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295972,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,720264.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295971,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,2147382.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295970,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,1263321.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295967,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,525305.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295966,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,713294.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295962,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,1663369.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295960,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,505439.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295868,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,2840245.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295867,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,2590276.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295866,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,1882263.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295864,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,SAI ENTERPRISES,Payment In-Progress,1549306.0
LOK_SABHA,Uttar Pradesh,Installing tube-wells and borewells,WS/MP494/2026-2027/296013,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,198598.0
LOK_SABHA,Uttar Pradesh,Installing tube-wells and borewells,WS/MP494/2026-2027/296008,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,198127.0
LOK_SABHA,Uttar Pradesh,Installing tube-wells and borewells,WS/MP494/2026-2027/296002,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,198284.0
LOK_SABHA,Uttar Pradesh,Installing tube-wells and borewells,WS/MP494/2026-2027/296001,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,198166.0
LOK_SABHA,Uttar Pradesh,Installing tube-wells and borewells,WS/MP494/2026-2027/295999,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,198167.0
LOK_SABHA,Uttar Pradesh,Installing tube-wells and borewells,WS/MP494/2026-2027/295996,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,198244.0
LOK_SABHA,Uttar Pradesh,Installing tube-wells and borewells,WS/MP494/2026-2027/295995,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,198314.0
LOK_SABHA,Uttar Pradesh,Installing tube-wells and borewells,WS/MP494/2026-2027/296006,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,198206.0
LOK_SABHA,Uttar Pradesh,Installing tube-wells and borewells,WS/MP494/2026-2027/296005,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,198402.0
LOK_SABHA,Uttar Pradesh,Installing tube-wells and borewells,WS/MP494/2026-2027/296004,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,19-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,198206.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295993,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,18-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,1879190.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295989,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,18-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,2181382.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295987,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,18-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,993295.0
LOK_SABHA,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2026-2027/295985,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel (2024-2029),AGRA,AGRA,2026-2027,18-Sep-2026,TANYA CONSTRUCTION,Payment In-Progress,1015200.0
